state,district,block,panchayat,village,village_id,year,week,demand,date
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,12,180.0,2025-03-17
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,13,195.0,2025-03-24
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,14,189.0,2025-03-31
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,15,207.0,2025-04-07
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,16,179.0,2025-04-14
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,17,178.0,2025-04-21
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,18,178.0,2025-04-28
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,19,162.0,2025-05-05
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,20,173.0,2025-05-12
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,21,168.0,2025-05-19
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,22,173.0,2025-05-26
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,23,171.0,2025-06-02
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,24,180.0,2025-06-09
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,25,168.0,2025-06-16
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,26,149.0,2025-06-23
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,27,142.0,2025-06-30
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,28,150.0,2025-07-07
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,29,129.0,2025-07-14
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,30,153.0,2025-07-21
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,31,143.0,2025-07-28
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,32,124.0,2025-08-04
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,33,110.0,2025-08-11
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,34,114.0,2025-08-18
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,35,118.0,2025-08-25
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,36,128.0,2025-09-01
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,37,101.0,2025-09-08
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,38,108.0,2025-09-15
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,39,113.0,2025-09-22
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,40,113.0,2025-09-29
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,41,109.0,2025-10-06
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,42,119.0,2025-10-13
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,43,105.0,2025-10-20
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,44,116.0,2025-10-27
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,45,120.0,2025-11-03
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,46,127.0,2025-11-10
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,47,231.0,2025-11-17
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,48,267.0,2025-11-24
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,49,316.0,2025-12-01
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,50,394.0,2025-12-08
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,51,437.5,2025-12-15
Tamil Nadu,Salem,Attur,Periyakottai Gp,Periyakottai,Tamil Nadu|Salem|Attur|Periyakottai,2025,52,481.0,2025-12-22
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,1,103.0,2024-01-01
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,2,127.0,2024-01-08
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,3,111.0,2024-01-15
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,4,118.0,2024-01-22
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,5,120.0,2024-01-29
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,6,122.0,2024-02-05
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,7,119.0,2024-02-12
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,8,128.0,2024-02-19
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,9,122.0,2024-02-26
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,10,127.0,2024-03-04
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,11,128.0,2024-03-11
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,12,133.0,2024-03-18
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,13,148.0,2024-03-25
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,14,124.0,2024-04-01
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,15,139.0,2024-04-08
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,16,126.0,2024-04-15
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,17,132.0,2024-04-22
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,18,141.0,2024-04-29
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,19,134.0,2024-05-06
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,20,126.0,2024-05-13
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,21,126.0,2024-05-20
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,22,133.0,2024-05-27
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,23,122.0,2024-06-03
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,24,125.0,2024-06-10
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,25,122.0,2024-06-17
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,26,115.0,2024-06-24
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,27,128.0,2024-07-01
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,28,117.0,2024-07-08
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,29,98.0,2024-07-15
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,30,108.0,2024-07-22
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,31,100.0,2024-07-29
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,32,107.0,2024-08-05
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,33,95.0,2024-08-12
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,34,97.0,2024-08-19
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,35,99.0,2024-08-26
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,36,99.0,2024-09-02
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,37,86.0,2024-09-09
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,38,91.0,2024-09-16
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,39,89.0,2024-09-23
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,40,89.0,2024-09-30
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,41,104.0,2024-10-07
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,42,97.0,2024-10-14
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,43,88.0,2024-10-21
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,44,103.0,2024-10-28
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,45,113.0,2024-11-04
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,46,109.0,2024-11-11
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,47,97.0,2024-11-18
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,48,107.0,2024-11-25
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,49,121.0,2024-12-02
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,50,114.0,2024-12-09
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,51,125.0,2024-12-16
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2024,52,131.0,2024-12-23
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,1,126.0,2024-12-30
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,2,135.0,2025-01-06
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,3,121.0,2025-01-13
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,4,139.0,2025-01-20
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,5,148.0,2025-01-27
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,6,146.0,2025-02-03
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,7,149.0,2025-02-10
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,8,152.0,2025-02-17
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,9,161.0,2025-02-24
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,10,168.0,2025-03-03
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,11,178.0,2025-03-10
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,12,163.0,2025-03-17
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,13,180.0,2025-03-24
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,14,174.0,2025-03-31
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,15,168.0,2025-04-07
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,16,177.0,2025-04-14
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,17,175.0,2025-04-21
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,18,169.0,2025-04-28
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,19,172.0,2025-05-05
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,20,167.0,2025-05-12
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,21,168.0,2025-05-19
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,22,168.0,2025-05-26
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,23,171.0,2025-06-02
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,24,150.0,2025-06-09
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,25,167.0,2025-06-16
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,26,139.0,2025-06-23
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,27,146.0,2025-06-30
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,28,146.0,2025-07-07
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,29,141.0,2025-07-14
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,30,132.0,2025-07-21
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,31,131.0,2025-07-28
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,32,126.0,2025-08-04
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,33,122.0,2025-08-11
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,34,128.0,2025-08-18
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,35,123.0,2025-08-25
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,36,114.0,2025-09-01
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,37,122.0,2025-09-08
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,38,118.0,2025-09-15
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,39,121.0,2025-09-22
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,40,120.0,2025-09-29
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,41,112.0,2025-10-06
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,42,115.0,2025-10-13
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,43,124.0,2025-10-20
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,44,126.0,2025-10-27
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,45,125.0,2025-11-03
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,46,129.0,2025-11-10
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,47,140.0,2025-11-17
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,48,133.0,2025-11-24
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,49,145.0,2025-12-01
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,50,145.0,2025-12-08
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,51,150.0,2025-12-15
Tamil Nadu,Salem,Attur,Servarayan Gp,Servarayan,Tamil Nadu|Salem|Attur|Servarayan,2025,52,164.0,2025-12-22
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumara Puram,Tamil Nadu|Salem|Yercaud|Kumara Puram,2024,40,91.0,2024-09-30
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,1,124.0,2024-01-01
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,2,123.0,2024-01-08
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,3,132.0,2024-01-15
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,4,142.0,2024-01-22
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,5,132.0,2024-01-29
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,6,135.0,2024-02-05
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,7,151.0,2024-02-12
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,8,148.0,2024-02-19
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,9,141.0,2024-02-26
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,10,150.0,2024-03-04
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,11,145.0,2024-03-11
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,12,146.0,2024-03-18
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,13,152.0,2024-03-25
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,14,136.0,2024-04-01
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,15,137.0,2024-04-08
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,16,145.0,2024-04-15
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,17,141.0,2024-04-22
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,18,149.0,2024-04-29
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,19,138.0,2024-05-06
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,20,132.0,2024-05-13
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,21,150.0,2024-05-20
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,22,135.0,2024-05-27
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,23,134.0,2024-06-03
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,24,120.0,2024-06-10
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,25,123.0,2024-06-17
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,26,124.0,2024-06-24
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,27,112.0,2024-07-01
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,28,119.0,2024-07-08
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,29,108.0,2024-07-15
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,30,107.0,2024-07-22
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,31,102.0,2024-07-29
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,32,116.0,2024-08-05
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,33,100.0,2024-08-12
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,34,90.0,2024-08-19
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,35,101.0,2024-08-26
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,36,85.0,2024-09-02
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,37,81.0,2024-09-09
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,38,77.0,2024-09-16
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,39,81.0,2024-09-23
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,40,91.0,2024-09-30
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,41,96.0,2024-10-07
Tamil Nadu,Salem,Yercaud,Kumarapuram Gp,Kumarapuram,Tamil Nadu|Salem|Yercaud|Kumarapuram,2024,42,92.0,2024-10-14
